jsid-post-abAYAxB	Florida	https://img-9gag-fun.9cache.com/photo/abAYAxB_460s.jpg	694	46
jsid-post-aD212X7	It's Wednesday, where are the frogs?	<video-content>	120	7
jsid-post-a5QMQ6V	Both sexes have their roles in nature	https://img-9gag-fun.9cache.com/photo/a5QMQ6V_460s.jpg	2K	120
jsid-post-azx9xQz	Snoop Dogg ft. beatles haircut	https://img-9gag-fun.9cache.com/photo/azx9xQz_460s.jpg	122	2
jsid-post-aRB1BM2	It is what it is	<video-content>	412	34
jsid-post-abAYAWB	Enjoying midweek	<video-content>	103	10
jsid-post-abAYA4r	It’s Wednesday and I’m feeling kinki-ish.	https://img-9gag-fun.9cache.com/photo/abAYA4r_460s.jpg	507	20
jsid-post-adBLBeN	It's me again! FCK you and I'll see you tomorrow!	<video-content>	106	8
jsid-post-apRmRx8	You're welcome	https://img-9gag-fun.9cache.com/photo/apRmRx8_460s.jpg	42	8
jsid-post-aqyKyXZ	Posted this on November 2023	https://img-9gag-fun.9cache.com/photo/aqyKyXZ_460s.jpg	1.1K	115
jsid-post-aE020qN	I love cats	https://img-9gag-fun.9cache.com/photo/aE020qN_460s.jpg	1.2K	39
jsid-post-aE020Vx	It be like that	https://img-9gag-fun.9cache.com/photo/aE020Vx_460s.jpg	171	16
jsid-post-aqyKyGM	Me too	https://img-9gag-fun.9cache.com/photo/aqyKyGM_460s.jpg	2K	44
jsid-post-a9yKy6Z	Simple	https://img-9gag-fun.9cache.com/photo/a9yKy6Z_460s.jpg	295	4
jsid-post-agmnm8W	Is it Wednesday guys?	https://img-9gag-fun.9cache.com/photo/agmnm8W_460s.jpg	121	14
jsid-post-a4PQPny	Makna nasihat orangtua waktu kecil, kalo apa-apa itu jangan sampe telat	https://img-9gag-fun.9cache.com/photo/a4PQPny_460s.jpg	65	18
jsid-post-aXPYP2b	It's Andrew again	https://img-9gag-fun.9cache.com/photo/aXPYP2b_460s.jpg	108	4
jsid-post-aLngnL6	Are you radical?	https://img-9gag-fun.9cache.com/photo/aLngnL6_460s.jpg	232	56
jsid-post-aVvYvv2	Great little tradition	https://img-9gag-fun.9cache.com/photo/aVvYvv2_460s.jpg	493	7
jsid-post-agmnmmv	☠️☠️☠️☠️	https://img-9gag-fun.9cache.com/photo/agmnmmv_460s.jpg	229	21
jsid-post-amoBoGX	Be weird, be unequivocally you and the ones into that will find you.	https://img-9gag-fun.9cache.com/photo/amoBoGX_460s.jpg	67	5
jsid-post-avy8yWq	Ze Füüüüüüüührer will see you now...	https://img-9gag-fun.9cache.com/photo/avy8yWq_460s.jpg	260	14
jsid-post-amoBov2	I am fren	https://img-9gag-fun.9cache.com/photo/amoBov2_460s.jpg	2.3K	74
jsid-post-an797vB	Making a meme out of every line in The Force Awakens: Part 79	https://img-9gag-fun.9cache.com/photo/an797vB_460s.jpg	42	1
jsid-post-aoyeygn	Bro-Mate?	https://img-9gag-fun.9cache.com/photo/aoyeygn_460s.jpg	234	21
jsid-post-a7o3oqA	This Is Karma	<video-content>	118	17
jsid-post-aO8Y802	What am I supposed to do with my life now?	https://img-9gag-fun.9cache.com/photo/aO8Y802_460s.jpg	495	16
jsid-post-aBy0yWO	Terminator 1 makes more sense now than ever. LOL SKYNET 3.0 UPDATED	https://img-9gag-fun.9cache.com/photo/aBy0yWO_460s.jpg	1.9K	70
jsid-post-aZZLZDz	Stop ogling me, you ferv! (Frog perv)	<video-content>	47	12
jsid-post-aNDYDY4	Life is rough.	https://img-9gag-fun.9cache.com/photo/aNDYDY4_460s.jpg	254	7
jsid-post-a2vZvmp	Cucked and Keked	<video-content>	6.5K	613
jsid-post-a6ZOZVL		https://img-9gag-fun.9cache.com/photo/a6ZOZVL_460s.jpg	867	15
jsid-post-aE020B9	Definitely the mood	https://img-9gag-fun.9cache.com/photo/aE020B9_460s.jpg	137	16
jsid-post-azx9xex	Sharing is overrated	https://img-9gag-fun.9cache.com/photo/azx9xex_460s.jpg	21	3
jsid-post-aMVZVZG	No one is checking	https://img-9gag-fun.9cache.com/photo/aMVZVZG_460s.jpg	82	3
jsid-post-aYQYQpV	First one resonated too much with white people being sick of being scapegoat for everything and sparked the dreams of the great reset. naturally the franchise had to be killed asap.	https://img-9gag-fun.9cache.com/photo/aYQYQpV_460s.jpg	1.5K	205
jsid-post-a0eQeYO	A short and racist title says the prick	https://img-9gag-fun.9cache.com/photo/a0eQeYO_460s.jpg	681	15
jsid-post-a7o3oZ2	Even in these dark spooky times, we must remember to respect tradition	https://img-9gag-fun.9cache.com/photo/a7o3oZ2_460s.jpg	352	1
jsid-post-aE0201G	Raimi did a little trolling	https://img-9gag-fun.9cache.com/photo/aE0201G_460s.jpg	796	95
jsid-post-avy8y0M	Hurricanes hate this guy	<video-content>	253	75
jsid-post-aMVZVr1	There's a special place in nazarick for people like this	https://img-9gag-fun.9cache.com/photo/aMVZVr1_460s.jpg	175	50
jsid-post-aO8Y8qy	A magical Wednesday my dudes..	<video-content>	239	10
jsid-post-a4PQoM1	Thank god for good grandmas. Love you grandma(she is 9gagger)	https://img-9gag-fun.9cache.com/photo/a4PQoM1_460s.jpg	3.2K	69
jsid-post-aNDYDZv	Feels bad man	https://img-9gag-fun.9cache.com/photo/aNDYDZv_460s.jpg	44	8
jsid-post-amoBADv	Show me the oldest meme in your folder! I’ll start - nothing special.	https://img-9gag-fun.9cache.com/photo/amoBADv_460s.jpg	843	144
jsid-post-aryGy16	Tis Wednesday my dudes..	https://img-9gag-fun.9cache.com/photo/aryGy16_460s.jpg	605	5
jsid-post-awyAyK1	Enemies	https://img-9gag-fun.9cache.com/photo/awyAyK1_460s.jpg	52	2
jsid-post-aMVZVb1	Prove me wrong	https://img-9gag-fun.9cache.com/photo/aMVZVb1_460s.jpg	61	6
jsid-post-a2vZKn9	Do you believe me now, honey?	https://img-9gag-fun.9cache.com/photo/a2vZKn9_460s.jpg	2.6K	20
jsid-post-axyzoLM	Buttercup hulk version 😂	https://img-9gag-fun.9cache.com/photo/axyzoLM_460s.jpg	4.8K	96
jsid-post-a8737W6	Best uno reverse card	https://img-9gag-fun.9cache.com/photo/a8737W6_460s.jpg	50	3
jsid-post-a34Q4Pv	What were we supposed to be injecting back in 2020?	<video-content>	555	109
jsid-post-aO8YxwD	Sad	https://img-9gag-fun.9cache.com/photo/aO8YxwD_460s.jpg	297	9
jsid-post-an79zw5	You bastard I still remember	https://img-9gag-fun.9cache.com/photo/an79zw5_460s.jpg	2.2K	73
jsid-post-aZZLD5z	2024 hiring standard	<video-content>	833	41
jsid-post-a9yKyjm	But it's Wednesday here.. my dude..	<video-content>	28	5
jsid-post-a34QZgm	So romantic	https://img-9gag-fun.9cache.com/photo/a34QZgm_460s.jpg	3.3K	38
jsid-post-amoBAey	Happy spooktober	https://img-9gag-fun.9cache.com/photo/amoBAey_460s.jpg	141	8
jsid-post-an79zmE	Goth	https://img-9gag-fun.9cache.com/photo/an79zmE_460s.jpg	243	24
jsid-post-aYQYV37	Tяump	<video-content>	363	57
jsid-post-an79z6o	Título.	https://img-9gag-fun.9cache.com/photo/an79z6o_460s.jpg	34	7
jsid-post-aqyKePZ	Ora cerdos	https://img-9gag-fun.9cache.com/photo/aqyKePZ_460s.jpg	29	39
jsid-post-a1mQPnG	And you're not being lazy	https://img-9gag-fun.9cache.com/photo/a1mQPnG_460s.jpg	1.6K	59
jsid-post-aD21Yvd	La irania es deliciosa	<video-content>	119	12
jsid-post-apRm9nb	THE CAT GOD	https://img-9gag-fun.9cache.com/photo/apRm9nb_460s.jpg	955	9
jsid-post-aAy30jo	A legendary partnership	https://img-9gag-fun.9cache.com/photo/aAy30jo_460s.jpg	18	2
jsid-post-aKGxE5j	Make it work somehow	https://img-9gag-fun.9cache.com/photo/aKGxE5j_460s.jpg	110	7
jsid-post-aPAYg0R	It's a Yoke	https://img-9gag-fun.9cache.com/photo/aPAYg0R_460s.jpg	277	9
jsid-post-aryGmQK	Nicola cavanis	<video-content>	58	3
jsid-post-azx92BZ	And you smell it	https://img-9gag-fun.9cache.com/photo/azx92BZ_460s.jpg	1.9K	64
jsid-post-ae9rQdv	Mum's Christmas gift last year coming in handy (not the skateboard but the mom jeans that she cut in order to thrash)	<video-content>	241	75
jsid-post-aO8YxON	Wood	<video-content>	39	31
jsid-post-aBy0dvA	The GAG Quartet - le Internet Medley	<video-content>	209	23
jsid-post-ayNB2rb	When you’ve been together for a long time, you know each other well	https://img-9gag-fun.9cache.com/photo/ayNB2rb_460s.jpg	35	1
jsid-post-aD21YOx	Deep archive	https://img-9gag-fun.9cache.com/photo/aD21YOx_460s.jpg	670	105
jsid-post-aQzREO7	Well well well	<video-content>	552	16
jsid-post-an79zvV	Dude got a target on his back now	https://img-9gag-fun.9cache.com/photo/an79zvV_460s.jpg	6K	324
jsid-post-aVvYbLn	Ded	https://img-9gag-fun.9cache.com/photo/aVvYbLn_460s.jpg	244	34
jsid-post-ayNB26X	Use AI they said, cool results they said!	<video-content>	973	119
jsid-post-aKGxE8Q	Cousin marriages: Pakistan: 65% India: 55% Saudi Arabia: 50% Afghanistan: 40% Iran: 30% Egypt, and Turkey: 20%. In rural areas of Pakistan up to 80%. In the West it is less than 1%.	https://img-9gag-fun.9cache.com/photo/aKGxE8Q_460s.jpg	407	122
jsid-post-aD21Y8N	Over 9000 level hurricane headed right at them now.	https://img-9gag-fun.9cache.com/photo/aD21Y8N_460s.jpg	540	27
jsid-post-adBLPoj	Mírame desaparecer	https://img-9gag-fun.9cache.com/photo/adBLPoj_460s.jpg	89	2
jsid-post-aE02qoG	Only browns back then	https://img-9gag-fun.9cache.com/photo/aE02qoG_460s.jpg	591	114
jsid-post-axyzoyL	Neun gag	<video-content>	4.3K	82
jsid-post-aW4YGDd	Tastes like disappointment	https://img-9gag-fun.9cache.com/photo/aW4YGDd_460s.jpg	190	18
jsid-post-aLng1L5	Self high-five	https://img-9gag-fun.9cache.com/photo/aLng1L5_460s.jpg	5.5K	100
jsid-post-a4PQo6w	Posting memes I found on my smartphone until I get bored or die #822	https://img-9gag-fun.9cache.com/photo/a4PQo6w_460s.jpg	1.9K	92
jsid-post-a2vZKME	Magic	<video-content>	3.4K	39
jsid-post-agmno71	The comments never fail	<video-content>	375	72
jsid-post-azx92PK	His happiness getting the wheelchair ♥️	<video-content>	330	22
jsid-post-aRB1EZA	Finally	<video-content>	668	10
jsid-post-a873qK3	Checkmate	https://img-9gag-fun.9cache.com/photo/a873qK3_460s.jpg	140	12
jsid-post-a1mQP7v	Handsome cat.	<video-content>	269	15
jsid-post-a2vZKvE	I should check my cholesterol... nah !! How about another slice ?	https://img-9gag-fun.9cache.com/photo/a2vZKvE_460s.jpg	430	17
jsid-post-azx92eN	They can finally be together	https://img-9gag-fun.9cache.com/photo/azx92eN_460s.jpg	2.2K	52
jsid-post-aYQYVYN	Disaster	<video-content>	1.1K	99
jsid-post-a6ZOq9m	Its my birthday. You don't care, why am I telling you? Oh yeah, title.	https://img-9gag-fun.9cache.com/photo/a6ZOq9m_460s.jpg	203	67
jsid-post-aBy0dyx	When corporations say they want to create an inclusive environment.	https://img-9gag-fun.9cache.com/photo/aBy0dyx_460s.jpg	189	34
jsid-post-a34QZyQ	Gas stations will never be the same	<video-content>	33	5
jsid-post-azx922q	Her: He's probably cheating on me. Him:	<video-content>	217	15
jsid-post-aYQYVy7	I took it.	https://img-9gag-fun.9cache.com/photo/aYQYVy7_460s.jpg	115	49
jsid-post-aqyKe7M	Not a want but a need	<video-content>	1.4K	43
jsid-post-aKGxExj	Mexican Ghost	https://img-9gag-fun.9cache.com/photo/aKGxExj_460s.jpg	555	24
jsid-post-a9yKqA6	Neck post	https://img-9gag-fun.9cache.com/photo/a9yKqA6_460s.jpg	1K	146
jsid-post-a7o3q3z	Wait. Are you serious?	https://img-9gag-fun.9cache.com/photo/a7o3q3z_460s.jpg	205	105
jsid-post-agmnomW	Yummy	<video-content>	60	2
jsid-post-a1mQPRD	Posting memes I found on my smartphone until I get bored or die #820	https://img-9gag-fun.9cache.com/photo/a1mQPRD_460s.jpg	96	5
jsid-post-adBLPYB	Learned it on YouTube... this is how you fly, right?	<video-content>	5.1K	133
jsid-post-a5QMXRV	Why?	https://img-9gag-fun.9cache.com/photo/a5QMXRV_460s.jpg	88	8
jsid-post-ayNB28M	Posting memes I found on my smartphone until I get bored or die #816	https://img-9gag-fun.9cache.com/photo/ayNB28M_460s.jpg	1.5K	29
jsid-post-adBLP5Q	Mi no entender	https://img-9gag-fun.9cache.com/photo/adBLP5Q_460s.jpg	68	3
jsid-post-amoBA8d	There’s hope fellas!	https://img-9gag-fun.9cache.com/photo/amoBA8d_460s.jpg	965	110
jsid-post-aBy0ddx	Today's world	<video-content>	101	5
jsid-post-aNDYwZ0	Florida Man when a hurricane is coming	<video-content>	1K	51
jsid-post-a34QZj1	Posting memes I found on my smartphone until I get bored or die #817	https://img-9gag-fun.9cache.com/photo/a34QZj1_460s.jpg	1.1K	28
jsid-post-aE02qG9	The sign language guy had to translate "suck here"	<video-content>	3.6K	43
jsid-post-aW4YG0K	An Olympic sport I would watch	<video-content>	4.8K	131
jsid-post-agmnonv	Analog to Digital Anime OP - A Cruel Angle's Thesis	<video-content>	71	15
jsid-post-a5QMXEy	Well well well, if it isn't you again	https://img-9gag-fun.9cache.com/photo/a5QMXEy_460s.jpg	135	9
jsid-post-aYQYVeO	Florida Man does the double reverse taint flop	<video-content>	171	28
jsid-post-aNDYw1K	THE GONGAGA IS REAL!	https://img-9gag-fun.9cache.com/photo/aNDYw1K_460s.jpg	59	18
jsid-post-aoyeKZw	Getting old....	https://img-9gag-fun.9cache.com/photo/aoyeKZw_460s.jpg	868	30
jsid-post-aqyKerQ	Oh that's so sweet, honey..	https://img-9gag-fun.9cache.com/photo/aqyKerQ_460s.jpg	69	10
jsid-post-aMVZEbM	Wednesday has begun.	<video-content>	375	15
jsid-post-an79zYb	Congrats to Bloober for defying the odds and actually cracking out a solid remake that stayed faithful to the original. 5/7	https://img-9gag-fun.9cache.com/photo/an79zYb_460s.jpg	255	58
jsid-post-aW4YgK6	Classic skyrim meme	https://img-9gag-fun.9cache.com/photo/aW4YgK6_460s.jpg	3.4K	74
jsid-post-ayNB2dM	Yup it’s like that	https://img-9gag-fun.9cache.com/photo/ayNB2dM_460s.jpg	107	11
jsid-post-a9yKqPD	Real talk	https://img-9gag-fun.9cache.com/photo/a9yKqPD_460s.jpg	200	12
jsid-post-azx9eNz	Tune in for the next episode	<video-content>	602	25
jsid-post-an79gpL	Just redistributing memes	https://img-9gag-fun.9cache.com/photo/an79gpL_460s.jpg	1.4K	42
jsid-post-aKGxEP1	Look, some people need a little help and some need all of them	https://img-9gag-fun.9cache.com/photo/aKGxEP1_460s.jpg	66	14
jsid-post-azx9epq	Democrats in the USA.. as usual	https://img-9gag-fun.9cache.com/photo/azx9epq_460s.jpg	3.6K	576
jsid-post-agmnoVx	Never be beaten	https://img-9gag-fun.9cache.com/photo/agmnoVx_460s.jpg	44	1
jsid-post-aKGxEqN	Posting memes I found on my smartphone until I get bored or die #814	https://img-9gag-fun.9cache.com/photo/aKGxEqN_460s.jpg	54	3
jsid-post-aZZLrOV	Men of 9GAG, we women never have this issue:	<video-content>	2.1K	115
jsid-post-azx9enz	"Do you have a minute to talk about our lord and saviour Morgoth?"	https://img-9gag-fun.9cache.com/photo/azx9enz_460s.jpg	1.3K	36
jsid-post-aO8YQ5E	Take mine toooo	https://img-9gag-fun.9cache.com/photo/aO8YQ5E_460s.jpg	4.4K	38
jsid-post-ayNB9KV	80% loss! Loser!	https://img-9gag-fun.9cache.com/photo/ayNB9KV_460s.jpg	972	298
jsid-post-a34Q16v	There always has to be one	https://img-9gag-fun.9cache.com/photo/a34Q16v_460s.jpg	707	29
jsid-post-a4PQ1MZ	Título.	https://img-9gag-fun.9cache.com/photo/a4PQ1MZ_460s.jpg	56	13
jsid-post-ajP8gbq	Seriously	https://img-9gag-fun.9cache.com/photo/ajP8gbq_460s.jpg	142	11
jsid-post-azx9ewq	I just upvoted this	<video-content>	2.5K	61
jsid-post-avy8AXq	What job?	https://img-9gag-fun.9cache.com/photo/avy8AXq_460s.jpg	2.6K	55
jsid-post-a8731rd	This is so true	<video-content>	45	8
jsid-post-ajP8gvg		<video-content>	434	46
jsid-post-aVvYxnd	It's purgatory on earth.	https://img-9gag-fun.9cache.com/photo/aVvYxnd_460s.jpg	42	1
jsid-post-aD21D5G	Without Christianity Europe would be with less white people and more multicultural today... oh wait	https://img-9gag-fun.9cache.com/photo/aD21D5G_460s.jpg	128	25
jsid-post-aZZLrdz	A rare occurrence	https://img-9gag-fun.9cache.com/photo/aZZLrdz_460s.jpg	410	26
jsid-post-axyzBXW	When you get summoned by your full name you are done for	https://img-9gag-fun.9cache.com/photo/axyzBXW_460s.jpg	187	5
jsid-post-aW4Yg52	Nintendo be like	https://img-9gag-fun.9cache.com/photo/aW4Yg52_460s.jpg	56	2
jsid-post-aryGn9K	Relatable	https://img-9gag-fun.9cache.com/photo/aryGn9K_460s.jpg	250	27
jsid-post-avy8Axb	Some will understand	https://img-9gag-fun.9cache.com/photo/avy8Axb_460s.jpg	1.3K	108
jsid-post-aRB1ryQ	9gagger in a Nutshell	https://img-9gag-fun.9cache.com/photo/aRB1ryQ_460s.jpg	168	32
jsid-post-aO8YQpN	Art	https://img-9gag-fun.9cache.com/photo/aO8YQpN_460s.jpg	173	13
jsid-post-aBy0noZ	   	https://img-9gag-fun.9cache.com/photo/aBy0noZ_460s.jpg	146	21
jsid-post-aAy3G29	Why are we	<video-content>	131	15
jsid-post-aXPYr3V	Refreshing	https://img-9gag-fun.9cache.com/photo/aXPYr3V_460s.jpg	49	12
jsid-post-aNDYPqK	Title	https://img-9gag-fun.9cache.com/photo/aNDYPqK_460s.jpg	616	58
jsid-post-ajP8gOG	Who agrees?	https://img-9gag-fun.9cache.com/photo/ajP8gOG_460s.jpg	487	40
jsid-post-aD21DNd	No title needed	https://img-9gag-fun.9cache.com/photo/aD21DNd_460s.jpg	81	8
jsid-post-aKGxmOb	Weekends be like.	https://img-9gag-fun.9cache.com/photo/aKGxmOb_460s.jpg	249	9
jsid-post-apRmgDn	Was it really that bad?	https://img-9gag-fun.9cache.com/photo/apRmgDn_460s.jpg	542	18
jsid-post-aQzRXZq	Low-effort Alpharius post, #4	https://img-9gag-fun.9cache.com/photo/aQzRXZq_460s.jpg	80	10
jsid-post-aQzRX2q	Vote for a greener future, child labour is gonna save the economy	https://img-9gag-fun.9cache.com/photo/aQzRX2q_460s.jpg	74	21
jsid-post-aZZLr7V	Hmmm???	https://img-9gag-fun.9cache.com/photo/aZZLr7V_460s.jpg	1K	120
jsid-post-amoBg7v	My fellow....	https://img-9gag-fun.9cache.com/photo/amoBg7v_460s.jpg	7.8K	467
jsid-post-aRB1rXA	I keep adding memes about the Roman Empire until I get bored or die #64	https://img-9gag-fun.9cache.com/photo/aRB1rXA_460s.jpg	343	38
jsid-post-aAy3GgE	Perfect..	https://img-9gag-fun.9cache.com/photo/aAy3GgE_460s.jpg	4.1K	15
jsid-post-a9yK1Rm	LOL!	https://img-9gag-fun.9cache.com/photo/a9yK1Rm_460s.jpg	2.4K	16
jsid-post-aW4YgE3	Ok, boss ...	https://img-9gag-fun.9cache.com/photo/aW4YgE3_460s.jpg	786	111
jsid-post-aVvYx0v	Lol	https://img-9gag-fun.9cache.com/photo/aVvYx0v_460s.jpg	562	37
jsid-post-ae9rgDm	They're probably cheating anyway	https://img-9gag-fun.9cache.com/photo/ae9rgDm_460s.jpg	570	31
jsid-post-apRmgPE	Joker 2	https://img-9gag-fun.9cache.com/photo/apRmgPE_460s.jpg	69	6
jsid-post-aryGnqV	A darle átomos!!!	<video-content>	39	2
jsid-post-aE028Yx	The original Nokia ringtone, known as the Nokia tune, is derived from a piece of solo guitar music called Gran Vals, composed by Francisco Tárrega in 1902.	<video-content>	1.9K	88
jsid-post-an79gQV	Palpatine never returned, TROS will not ruin this old meme	https://img-9gag-fun.9cache.com/photo/an79gQV_460s.jpg	293	20
jsid-post-aoyeg5A	Well well well, what do we have here?	https://img-9gag-fun.9cache.com/photo/aoyeg5A_460s.jpg	231	17
jsid-post-a1mQ1dD	Asking high school students in the year 1999 what their favorite song is.	<video-content>	706	111
jsid-post-a5QM1Eo	Buxom MILF	<video-content>	240	8
jsid-post-a6ZO11N	Busty Blonde	<video-content>	217	5
jsid-post-aVvYxe2	That's the power of pattern recognition	https://img-9gag-fun.9cache.com/photo/aVvYxe2_460s.jpg	8K	413
jsid-post-a34Q1q5	Congress should make the law, not be above it. It's a Bi-Partisan issue.	https://img-9gag-fun.9cache.com/photo/a34Q1q5_460s.jpg	1K	90
jsid-post-aQzRXow	Natural	<video-content>	224	7
jsid-post-ae9rgM5	I pirated the movie and only finished 30 minutes of it, 30 minutes I'll never get back	https://img-9gag-fun.9cache.com/photo/ae9rgM5_460s.jpg	383	47
jsid-post-aoyegjn	My fellow 9gaggers	https://img-9gag-fun.9cache.com/photo/aoyegjn_460s.jpg	13K	647
jsid-post-ajP8g5p	Bollocks. How are we going to fix that…	https://img-9gag-fun.9cache.com/photo/ajP8g5p_460s.jpg	381	8
jsid-post-aVvYxDy	No need to worry, I’m a hopeless lost nobody.	https://img-9gag-fun.9cache.com/photo/aVvYxDy_460s.jpg	608	50
jsid-post-aqyKG1j	When you’ve been together for a long time, you know each other well	https://img-9gag-fun.9cache.com/photo/aqyKG1j_460s.jpg	528	10
jsid-post-aQzRX1r	*multiple. LOL!	https://img-9gag-fun.9cache.com/photo/aQzRX1r_460s.jpg	93	7
jsid-post-a5QM1ZV	Shower gel lowkey memeing foo fighters	https://img-9gag-fun.9cache.com/photo/a5QM1ZV_460s.jpg	395	16
jsid-post-agmngGg	Did you know as an actor, your job makes sure you can act??	https://img-9gag-fun.9cache.com/photo/agmngGg_460s.jpg	1.2K	51
jsid-post-aRB1rj2	Never misses a day	https://img-9gag-fun.9cache.com/photo/aRB1rj2_460s.jpg	1K	11
jsid-post-azx9ebj	Who knew bananas were so easily tricked	https://img-9gag-fun.9cache.com/photo/azx9ebj_460s.jpg	3.9K	53
jsid-post-aQzRXe8	Always Gets What She Wants	<video-content>	238	2
jsid-post-aD21DA9	Car design	https://img-9gag-fun.9cache.com/photo/aD21DA9_460s.jpg	682	17
jsid-post-a9yK1YZ	But he’s getting great rest	https://img-9gag-fun.9cache.com/photo/a9yK1YZ_460s.jpg	308	10
jsid-post-aBy0nK1	And she ain’t even buying the lie😂	https://img-9gag-fun.9cache.com/photo/aBy0nK1_460s.jpg	2.5K	21
jsid-post-a8731M1	Just Work or let them Work.	https://img-9gag-fun.9cache.com/photo/a8731M1_460s.jpg	151	8
jsid-post-aKGxm3W	Confederate Man working around the bot's ban (again)	<video-content>	63	15
jsid-post-aNDYPnK	Menace to society	https://img-9gag-fun.9cache.com/photo/aNDYPnK_460s.jpg	278	34
jsid-post-aD21DjK	Dream on!	https://img-9gag-fun.9cache.com/photo/aD21DjK_460s.jpg	626	14
jsid-post-apRmg0M	OMG thank you!	https://img-9gag-fun.9cache.com/photo/apRmg0M_460s.jpg	179	10
jsid-post-aYQYrbv	If only you could dox a 9gag user and send them pizza	https://img-9gag-fun.9cache.com/photo/aYQYrbv_460s.jpg	489	50
jsid-post-a1mQ1pw	Where sequel?	<video-content>	506	28
jsid-post-a0eQ7Ad	Apostrophe wars	https://img-9gag-fun.9cache.com/photo/a0eQ7Ad_460s.jpg	350	130
jsid-post-aVvY7NK	"May try"?	https://img-9gag-fun.9cache.com/photo/aVvY7NK_460s.jpg	6.3K	360
jsid-post-a6ZO1mq	POV: my boyfriend testing... #relationship #meme #boyfriend #together	<video-content>	202	13
jsid-post-aKGxmBj	They do care...	https://img-9gag-fun.9cache.com/photo/aKGxmBj_460s.jpg	81	21
jsid-post-abAYg5O	A “complete loss of bearings” with teenagers involved in crimes	https://img-9gag-fun.9cache.com/photo/abAYg5O_460s.jpg	131	13
jsid-post-aO8YQyN	Star wars naboo	https://img-9gag-fun.9cache.com/photo/aO8YQyN_460s.jpg	82	13
jsid-post-adBL8w2	As im sure There are some Black dudes here i Gotta ask. Why do Black women wear wigs?	https://img-9gag-fun.9cache.com/photo/adBL8w2_460s.jpg	16K	2.2K
jsid-post-a9yKEo1	What plot?	https://img-9gag-fun.9cache.com/photo/a9yKEo1_460s.jpg	931	42
jsid-post-aZZLrP0	Germany wtf	https://img-9gag-fun.9cache.com/photo/aZZLrP0_460s.jpg	58	17
jsid-post-a34QEgQ	Thank me later	https://img-9gag-fun.9cache.com/photo/a34QEgQ_460s.jpg	17K	1.1K
jsid-post-ae9rAnp	Nothing to hold them back now	https://img-9gag-fun.9cache.com/photo/ae9rAnp_460s.jpg	256	32
jsid-post-an79QwL	No biggie	<video-content>	1.7K	141
jsid-post-a7o3Exw	We can surely find him by peeking	https://img-9gag-fun.9cache.com/photo/a7o3Exw_460s.jpg	2.1K	49
jsid-post-a2vZ7nY	Football fans	https://img-9gag-fun.9cache.com/photo/a2vZ7nY_460s.jpg	43	12
jsid-post-ajP8mpG	Always me!	https://img-9gag-fun.9cache.com/photo/ajP8mpG_460s.jpg	204	7
jsid-post-aqyKj0p	Can you guys relate to this?	https://img-9gag-fun.9cache.com/photo/aqyKj0p_460s.jpg	218	10
jsid-post-axyzM8D	Science	https://img-9gag-fun.9cache.com/photo/axyzM8D_460s.jpg	1.4K	363
jsid-post-aVvY7yn	I'll just wait, honey!	https://img-9gag-fun.9cache.com/photo/aVvY7yn_460s.jpg	120	4
jsid-post-aD21d5N	Indian Airbnb	<video-content>	101	12
jsid-post-a0eQ7GL	Drink Responsibly	https://img-9gag-fun.9cache.com/photo/a0eQ7GL_460s.jpg	422	25
jsid-post-a6ZOEem	God doesn't miss though	https://img-9gag-fun.9cache.com/photo/a6ZOEem_460s.jpg	3.9K	67
jsid-post-apRmN7p	Looove Milk & Mocha	https://img-9gag-fun.9cache.com/photo/apRmN7p_460s.jpg	1.2K	20
jsid-post-aNDYpXA	Free riders can at least show gratitude	https://img-9gag-fun.9cache.com/photo/aNDYpXA_460s.jpg	745	31
jsid-post-a4PQEem	Just use protection	https://img-9gag-fun.9cache.com/photo/a4PQEem_460s.jpg	27	2
jsid-post-aYQYo5V	Brace yourselves...	https://img-9gag-fun.9cache.com/photo/aYQYo5V_460s.jpg	267	11
jsid-post-agmnBbq	Old Meme	https://img-9gag-fun.9cache.com/photo/agmnBbq_460s.jpg	582	16
jsid-post-aMVZKD6	Comment your best bert and ernie dark memes	<video-content>	1.1K	72
jsid-post-apRmNd8	It was a good time for memes	https://img-9gag-fun.9cache.com/photo/apRmNd8_460s.jpg	3.4K	40
jsid-post-aZZL0eQ	Only bots downvote	https://img-9gag-fun.9cache.com/photo/aZZL0eQ_460s.jpg	89	14
jsid-post-a2vZ7VZ	Protect The Pig At All Cost!	<video-content>	195	11
jsid-post-aPAY3qB	A short and witty title does the trick	https://img-9gag-fun.9cache.com/photo/aPAY3qB_460s.jpg	103	5
jsid-post-aYQYovw	Is it true or only me	https://img-9gag-fun.9cache.com/photo/aYQYovw_460s.jpg	110	31
jsid-post-aD21dLN	The antisocial child of immigrants living in Germany starter pack	https://img-9gag-fun.9cache.com/photo/aD21dLN_460s.jpg	166	28
jsid-post-a2vZ7gD	Larry Croft Netflix	https://img-9gag-fun.9cache.com/photo/a2vZ7gD_460s.jpg	25	8
jsid-post-a873EOQ	But they don't..	https://img-9gag-fun.9cache.com/photo/a873EOQ_460s.jpg	73	11
jsid-post-aVvY7rd	The Boondocks cast	<video-content>	13	2
jsid-post-amoBPMy	I got my myself and I; and my demons who protect me from other humans.	https://img-9gag-fun.9cache.com/photo/amoBPMy_460s.jpg	5.1K	104
